GEO_ID,NAME,S1810_C01_048E,S1810_C01_049E,S1810_C01_052E
Geography,Geographic Area Name,Estimate!!Total!!Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population under 18 years,Estimate!!Total!!Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years,Estimate!!Total!!Total civilian noninstitutionalized population!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over
1400000US36061001200,"Census Tract 12, New York County, New York",591,2270,1216
1400000US36061001300,"Census Tract 13, New York County, New York",307,4168,80
1400000US36061001401,"Census Tract 14.01, New York County, New York",353,1645,897
1400000US36061001402,"Census Tract 14.02, New York County, New York",96,1870,708
1400000US36061001501,"Census Tract 15.01, New York County, New York",861,4858,1774
1400000US36061001502,"Census Tract 15.02, New York County, New York",463,6949,298
1400000US36061001600,"Census Tract 16, New York County, New York",448,5221,1552
1400000US36061001800,"Census Tract 18, New York County, New York",364,4757,1758
1400000US36061002000,"Census Tract 20, New York County, New York",773,2963,697
1400000US36061002100,"Census Tract 21, New York County, New York",841,4855,411
1400000US36061002201,"Census Tract 22.01, New York County, New York",608,4338,1222
1400000US36061002202,"Census Tract 22.02, New York County, New York",86,1799,221
1400000US36061002400,"Census Tract 24, New York County, New York",668,2572,715
1400000US36061002500,"Census Tract 25, New York County, New York",1103,2769,1387
1400000US36061002601,"Census Tract 26.01, New York County, New York",278,3227,332
1400000US36061002602,"Census Tract 26.02, New York County, New York",178,2979,389
1400000US36061002700,"Census Tract 27, New York County, New York",227,809,317
1400000US36061002800,"Census Tract 28, New York County, New York",549,4308,1263
1400000US36061002901,"Census Tract 29.01, New York County, New York",0,5,68
1400000US36061002902,"Census Tract 29.02, New York County, New York",375,2523,1105
1400000US36061003001,"Census Tract 30.01, New York County, New York",194,3173,209
1400000US36061003002,"Census Tract 30.02, New York County, New York",296,2031,557
1400000US36061003100,"Census Tract 31, New York County, New York",92,2294,175
1400000US36061003200,"Census Tract 32, New York County, New York",357,5810,1477
1400000US36061003300,"Census Tract 33, New York County, New York",644,4100,520
1400000US36061003400,"Census Tract 34, New York County, New York",278,5640,642
1400000US36061003601,"Census Tract 36.01, New York County, New York",197,2065,618
1400000US36061003602,"Census Tract 36.02, New York County, New York",301,2618,326
1400000US36061003700,"Census Tract 37, New York County, New York",180,1762,568
1400000US36061003800,"Census Tract 38, New York County, New York",90,7296,1337
1400000US36061003900,"Census Tract 39, New York County, New York",753,4279,1466
1400000US36061004001,"Census Tract 40.01, New York County, New York",17,2961,436
1400000US36061004002,"Census Tract 40.02, New York County, New York",58,5001,318
1400000US36061004100,"Census Tract 41, New York County, New York",476,5486,1473
1400000US36061004200,"Census Tract 42, New York County, New York",149,4741,336
1400000US36061004300,"Census Tract 43, New York County, New York",114,2849,645
1400000US36061004400,"Census Tract 44, New York County, New York",954,12552,2405
1400000US36061004500,"Census Tract 45, New York County, New York",139,674,190
1400000US36061004700,"Census Tract 47, New York County, New York",127,1720,495
1400000US36061004800,"Census Tract 48, New York County, New York",240,5166,736
1400000US36061004900,"Census Tract 49, New York County, New York",305,3321,729
1400000US36061005000,"Census Tract 50, New York County, New York",484,3670,630
1400000US36061005200,"Census Tract 52, New York County, New York",206,2425,468
1400000US36061005400,"Census Tract 54, New York County, New York",254,3398,804
1400000US36061005501,"Census Tract 55.01, New York County, New York",438,3315,658
1400000US36061005502,"Census Tract 55.02, New York County, New York",54,1459,193
1400000US36061005600,"Census Tract 56, New York County, New York",219,2860,702
1400000US36061005700,"Census Tract 57, New York County, New York",144,2047,520
1400000US36061005800,"Census Tract 58, New York County, New York",355,3344,357
1400000US36061005900,"Census Tract 59, New York County, New York",439,3894,1112
1400000US36061006000,"Census Tract 60, New York County, New York",1026,3125,1185
1400000US36061006100,"Census Tract 61, New York County, New York",190,3751,589
1400000US36061006200,"Census Tract 62, New York County, New York",247,3255,561
1400000US36061006300,"Census Tract 63, New York County, New York",399,4292,1425
1400000US36061006400,"Census Tract 64, New York County, New York",514,5554,1124
1400000US36061006500,"Census Tract 65, New York County, New York",92,5090,813
1400000US36061006600,"Census Tract 66, New York County, New York",970,7485,3148
1400000US36061006700,"Census Tract 67, New York County, New York",26,4308,751
1400000US36061006800,"Census Tract 68, New York County, New York",159,6488,787
1400000US36061006900,"Census Tract 69, New York County, New York",121,1794,302
1400000US36061007001,"Census Tract 70.01, New York County, New York",477,2616,942
1400000US36061007002,"Census Tract 70.02, New York County, New York",200,3055,331
1400000US36061007100,"Census Tract 71, New York County, New York",356,3975,670
1400000US36061007200,"Census Tract 72, New York County, New York",157,6242,703
1400000US36061007300,"Census Tract 73, New York County, New York",248,4603,724
1400000US36061007400,"Census Tract 74, New York County, New York",25,3767,427
1400000US36061007500,"Census Tract 75, New York County, New York",183,2260,829
1400000US36061007600,"Census Tract 76, New York County, New York",140,1727,184
1400000US36061007700,"Census Tract 77, New York County, New York",287,4359,877
1400000US36061007800,"Census Tract 78, New York County, New York",804,7486,1160
1400000US36061007900,"Census Tract 79, New York County, New York",387,2762,914
1400000US36061008000,"Census Tract 80, New York County, New York",239,3318,1019
1400000US36061008100,"Census Tract 81, New York County, New York",619,5442,1152
1400000US36061008200,"Census Tract 82, New York County, New York",427,2313,370
1400000US36061008300,"Census Tract 83, New York County, New York",211,2872,611
1400000US36061008400,"Census Tract 84, New York County, New York",18,1193,259
1400000US36061008601,"Census Tract 86.01, New York County, New York",172,2348,257
1400000US36061008602,"Census Tract 86.02, New York County, New York",0,0,0
1400000US36061008603,"Census Tract 86.03, New York County, New York",381,2004,1946
1400000US36061008700,"Census Tract 87, New York County, New York",219,5337,549
1400000US36061008800,"Census Tract 88, New York County, New York",514,5305,1507
1400000US36061008900,"Census Tract 89, New York County, New York",354,4190,882
1400000US36061009000,"Census Tract 90, New York County, New York",226,5714,1552
1400000US36061009100,"Census Tract 91, New York County, New York",326,5124,485
1400000US36061009200,"Census Tract 92, New York County, New York",52,1126,337
1400000US36061009300,"Census Tract 93, New York County, New York",607,6789,2049
1400000US36061009400,"Census Tract 94, New York County, New York",0,60,4
1400000US36061009500,"Census Tract 95, New York County, New York",283,2318,297
1400000US36061009600,"Census Tract 96, New York County, New York",0,156,29
1400000US36061009700,"Census Tract 97, New York County, New York",266,2586,1559
1400000US36061009800,"Census Tract 98, New York County, New York",370,5307,1285
1400000US36061009901,"Census Tract 99.01, New York County, New York",141,1617,23
1400000US36061009902,"Census Tract 99.02, New York County, New York",298,2539,69
1400000US36061009903,"Census Tract 99.03, New York County, New York",29,933,70
1400000US36061010000,"Census Tract 100, New York County, New York",54,1460,183
1400000US36061010100,"Census Tract 101, New York County, New York",44,1311,62
1400000US36061010200,"Census Tract 102, New York County, New York",0,52,108
1400000US36061010300,"Census Tract 103, New York County, New York",71,2101,105
1400000US36061010400,"Census Tract 104, New York County, New York",8,629,200
1400000US36061010601,"Census Tract 106.01, New York County, New York",296,3539,2940
1400000US36061010602,"Census Tract 106.02, New York County, New York",361,3211,524
1400000US36061010801,"Census Tract 108.01, New York County, New York",0,2618,353
1400000US36061010802,"Census Tract 108.02, New York County, New York",207,2122,1717
1400000US36061010803,"Census Tract 108.03, New York County, New York",247,1256,402
1400000US36061010900,"Census Tract 109, New York County, New York",17,182,4
1400000US36061011000,"Census Tract 110, New York County, New York",524,5221,1045
1400000US36061011100,"Census Tract 111, New York County, New York",108,3958,494
1400000US36061011201,"Census Tract 112.01, New York County, New York",53,601,293
1400000US36061011202,"Census Tract 112.02, New York County, New York",29,189,223
1400000US36061011203,"Census Tract 112.03, New York County, New York",97,851,233
1400000US36061011300,"Census Tract 113, New York County, New York",0,78,24
1400000US36061011401,"Census Tract 114.01, New York County, New York",103,514,499
1400000US36061011402,"Census Tract 114.02, New York County, New York",185,1244,556
1400000US36061011500,"Census Tract 115, New York County, New York",112,3088,167
1400000US36061011600,"Census Tract 116, New York County, New York",265,2791,455
1400000US36061011700,"Census Tract 117, New York County, New York",207,3783,222
1400000US36061011800,"Census Tract 118, New York County, New York",710,5752,2120
1400000US36061011900,"Census Tract 119, New York County, New York",31,603,377
1400000US36061012000,"Census Tract 120, New York County, New York",268,1477,1156
1400000US36061012101,"Census Tract 121.01, New York County, New York",41,2256,597
1400000US36061012102,"Census Tract 121.02, New York County, New York",201,2748,1621
1400000US36061012200,"Census Tract 122, New York County, New York",287,1227,1008
1400000US36061012400,"Census Tract 124, New York County, New York",1269,6735,1754
1400000US36061012500,"Census Tract 125, New York County, New York",57,1894,266
1400000US36061012601,"Census Tract 126.01, New York County, New York",779,4105,1656
1400000US36061012602,"Census Tract 126.02, New York County, New York",390,3180,1227
1400000US36061012700,"Census Tract 127, New York County, New York",169,5934,606
1400000US36061012800,"Census Tract 128, New York County, New York",676,2265,1880
1400000US36061012901,"Census Tract 129.01, New York County, New York",368,5134,338
1400000US36061012902,"Census Tract 129.02, New York County, New York",118,2014,248
1400000US36061013000,"Census Tract 130, New York County, New York",510,1634,1304
1400000US36061013100,"Census Tract 131, New York County, New York",27,1939,526
1400000US36061013201,"Census Tract 132.01, New York County, New York",37,1894,385
1400000US36061013202,"Census Tract 132.02, New York County, New York",486,1826,430
1400000US36061013203,"Census Tract 132.03, New York County, New York",413,2790,1254
1400000US36061013300,"Census Tract 133, New York County, New York",140,5617,433
1400000US36061013400,"Census Tract 134, New York County, New York",944,7524,1751
1400000US36061013501,"Census Tract 135.01, New York County, New York",251,3593,573
1400000US36061013502,"Census Tract 135.02, New York County, New York",200,3576,1199
1400000US36061013601,"Census Tract 136.01, New York County, New York",219,955,473
1400000US36061013602,"Census Tract 136.02, New York County, New York",904,3945,1357
1400000US36061013603,"Census Tract 136.03, New York County, New York",369,1943,1043
1400000US36061013604,"Census Tract 136.04, New York County, New York",322,2949,693
1400000US36061013700,"Census Tract 137, New York County, New York",704,4258,1268
1400000US36061013800,"Census Tract 138, New York County, New York",712,8847,1711
1400000US36061013900,"Census Tract 139, New York County, New York",294,7953,2152
1400000US36061014000,"Census Tract 140, New York County, New York",868,4427,1693
1400000US36061014200,"Census Tract 142, New York County, New York",747,2408,1500
1400000US36061014300,"Census Tract 143, New York County, New York",0,1,0
1400000US36061014401,"Census Tract 144.01, New York County, New York",477,3003,958
1400000US36061014402,"Census Tract 144.02, New York County, New York",466,4398,1513
1400000US36061014500,"Census Tract 145, New York County, New York",399,4286,1114
1400000US36061014601,"Census Tract 146.01, New York County, New York",98,3237,785
1400000US36061014602,"Census Tract 146.02, New York County, New York",683,4893,2259
1400000US36061014700,"Census Tract 147, New York County, New York",196,2468,117
1400000US36061014801,"Census Tract 148.01, New York County, New York",266,1564,698
1400000US36061014802,"Census Tract 148.02, New York County, New York",807,4428,1117
1400000US36061014900,"Census Tract 149, New York County, New York",416,2992,1667
1400000US36061015001,"Census Tract 150.01, New York County, New York",315,1046,655
1400000US36061015002,"Census Tract 150.02, New York County, New York",747,2011,1685
1400000US36061015101,"Census Tract 151.01, New York County, New York",329,2473,611
1400000US36061015102,"Census Tract 151.02, New York County, New York",1177,4269,658
1400000US36061015200,"Census Tract 152, New York County, New York",873,4686,1426
1400000US36061015301,"Census Tract 153.01, New York County, New York",557,2378,961
1400000US36061015302,"Census Tract 153.02, New York County, New York",630,3608,980
1400000US36061015401,"Census Tract 154.01, New York County, New York",291,4310,572
1400000US36061015402,"Census Tract 154.02, New York County, New York",138,3799,439
1400000US36061015403,"Census Tract 154.03, New York County, New York",257,2923,920
1400000US36061015501,"Census Tract 155.01, New York County, New York",379,2903,1807
1400000US36061015502,"Census Tract 155.02, New York County, New York",441,3012,1399
1400000US36061015601,"Census Tract 156.01, New York County, New York",307,3795,492
1400000US36061015602,"Census Tract 156.02, New York County, New York",263,1696,277
1400000US36061015700,"Census Tract 157, New York County, New York",965,6644,1833
1400000US36061015801,"Census Tract 158.01, New York County, New York",593,2926,964
1400000US36061015802,"Census Tract 158.02, New York County, New York",172,3533,477
1400000US36061015900,"Census Tract 159, New York County, New York",668,5703,2440
1400000US36061016001,"Census Tract 160.01, New York County, New York",468,1737,1037
1400000US36061016002,"Census Tract 160.02, New York County, New York",201,2200,958
1400000US36061016100,"Census Tract 161, New York County, New York",644,4510,1167
1400000US36061016200,"Census Tract 162, New York County, New York",1557,5690,1827
1400000US36061016300,"Census Tract 163, New York County, New York",1180,4759,1196
1400000US36061016400,"Census Tract 164, New York County, New York",857,4973,1266
1400000US36061016500,"Census Tract 165, New York County, New York",514,3895,1713
1400000US36061016600,"Census Tract 166, New York County, New York",651,4549,584
1400000US36061016700,"Census Tract 167, New York County, New York",816,3868,1061
1400000US36061016800,"Census Tract 168, New York County, New York",1060,2234,732
1400000US36061016900,"Census Tract 169, New York County, New York",692,5378,1469
1400000US36061017000,"Census Tract 170, New York County, New York",926,5325,1452
1400000US36061017100,"Census Tract 171, New York County, New York",1227,6266,1407
1400000US36061017200,"Census Tract 172, New York County, New York",836,3456,543
1400000US36061017300,"Census Tract 173, New York County, New York",673,4334,2242
1400000US36061017401,"Census Tract 174.01, New York County, New York",824,2585,760
1400000US36061017402,"Census Tract 174.02, New York County, New York",264,1908,342
1400000US36061017500,"Census Tract 175, New York County, New York",1334,6589,1820
1400000US36061017700,"Census Tract 177, New York County, New York",507,5571,2451
1400000US36061017800,"Census Tract 178, New York County, New York",499,3339,282
1400000US36061017900,"Census Tract 179, New York County, New York",818,5752,1553
1400000US36061018000,"Census Tract 180, New York County, New York",989,4476,550
1400000US36061018100,"Census Tract 181, New York County, New York",697,5216,2691
1400000US36061018200,"Census Tract 182, New York County, New York",1372,4718,1068
1400000US36061018300,"Census Tract 183, New York County, New York",674,5421,1374
1400000US36061018400,"Census Tract 184, New York County, New York",1125,4675,1035
1400000US36061018500,"Census Tract 185, New York County, New York",334,2923,1288
1400000US36061018600,"Census Tract 186, New York County, New York",659,4256,711
1400000US36061018700,"Census Tract 187, New York County, New York",1284,6148,1668
1400000US36061018800,"Census Tract 188, New York County, New York",592,3566,519
1400000US36061018900,"Census Tract 189, New York County, New York",1689,6437,1661
1400000US36061019000,"Census Tract 190, New York County, New York",520,2507,556
1400000US36061019100,"Census Tract 191, New York County, New York",718,5851,2193
1400000US36061019200,"Census Tract 192, New York County, New York",826,2262,517
1400000US36061019300,"Census Tract 193, New York County, New York",754,7344,1623
1400000US36061019400,"Census Tract 194, New York County, New York",869,3690,945
1400000US36061019500,"Census Tract 195, New York County, New York",524,4843,1629
1400000US36061019600,"Census Tract 196, New York County, New York",395,2708,652
1400000US36061019701,"Census Tract 197.01, New York County, New York",71,561,17
1400000US36061019702,"Census Tract 197.02, New York County, New York",205,1748,481
1400000US36061019800,"Census Tract 198, New York County, New York",309,1347,475
1400000US36061019900,"Census Tract 199, New York County, New York",551,6076,1200
1400000US36061020000,"Census Tract 200, New York County, New York",427,2282,522
1400000US36061020101,"Census Tract 201.01, New York County, New York",48,1579,91
1400000US36061020102,"Census Tract 201.02, New York County, New York",594,2849,379
1400000US36061020300,"Census Tract 203, New York County, New York",137,3502,153
1400000US36061020500,"Census Tract 205, New York County, New York",334,4106,726
1400000US36061020600,"Census Tract 206, New York County, New York",394,2613,291
1400000US36061020701,"Census Tract 207.01, New York County, New York",73,2488,144
1400000US36061020800,"Census Tract 208, New York County, New York",758,3965,624
1400000US36061020901,"Census Tract 209.01, New York County, New York",549,2139,504
1400000US36061021000,"Census Tract 210, New York County, New York",1165,4107,1141
1400000US36061021100,"Census Tract 211, New York County, New York",986,7829,1450
1400000US36061021200,"Census Tract 212, New York County, New York",244,2308,1099
1400000US36061021303,"Census Tract 213.03, New York County, New York",626,4559,736
1400000US36061021400,"Census Tract 214, New York County, New York",146,2176,672
1400000US36061021500,"Census Tract 215, New York County, New York",520,3083,406
1400000US36061021600,"Census Tract 216, New York County, New York",1450,6681,588
1400000US36061021703,"Census Tract 217.03, New York County, New York",0,11,0
1400000US36061021800,"Census Tract 218, New York County, New York",810,4653,461
1400000US36061021900,"Census Tract 219, New York County, New York",1436,3468,724
1400000US36061022000,"Census Tract 220, New York County, New York",577,4593,834
1400000US36061022102,"Census Tract 221.02, New York County, New York",139,2084,169
1400000US36061022200,"Census Tract 222, New York County, New York",438,2429,311
1400000US36061022301,"Census Tract 223.01, New York County, New York",543,6129,1041
1400000US36061022302,"Census Tract 223.02, New York County, New York",239,2152,485
1400000US36061022400,"Census Tract 224, New York County, New York",1403,4649,683
1400000US36061022500,"Census Tract 225, New York County, New York",1596,7218,1746
1400000US36061022600,"Census Tract 226, New York County, New York",539,3219,588
1400000US36061022700,"Census Tract 227, New York County, New York",707,3835,696
1400000US36061022800,"Census Tract 228, New York County, New York",547,4459,807
1400000US36061022900,"Census Tract 229, New York County, New York",927,6856,874
1400000US36061023000,"Census Tract 230, New York County, New York",1200,5774,1181
1400000US36061023100,"Census Tract 231, New York County, New York",578,5110,688
1400000US36061023200,"Census Tract 232, New York County, New York",1489,6248,691
1400000US36061023300,"Census Tract 233, New York County, New York",932,5157,480
1400000US36061023400,"Census Tract 234, New York County, New York",502,3781,400
1400000US36061023501,"Census Tract 235.01, New York County, New York",847,5125,471
1400000US36061023502,"Census Tract 235.02, New York County, New York",297,1325,152
1400000US36061023600,"Census Tract 236, New York County, New York",1362,4528,1251
1400000US36061023700,"Census Tract 237, New York County, New York",823,4419,785
1400000US36061023802,"Census Tract 238.02, New York County, New York",709,3186,746
1400000US36061023803,"Census Tract 238.03, New York County, New York",206,1863,817
1400000US36061023804,"Census Tract 238.04, New York County, New York",306,2597,219
1400000US36061023900,"Census Tract 239, New York County, New York",331,2040,623
1400000US36061024000,"Census Tract 240, New York County, New York",23,1374,86
1400000US36061024100,"Census Tract 241, New York County, New York",560,5657,1727
1400000US36061024200,"Census Tract 242, New York County, New York",1263,2951,434
1400000US36061024301,"Census Tract 243.01, New York County, New York",524,3758,618
1400000US36061024302,"Census Tract 243.02, New York County, New York",1366,4511,823
1400000US36061024500,"Census Tract 245, New York County, New York",1509,9959,1992
1400000US36061024700,"Census Tract 247, New York County, New York",481,4890,1747
1400000US36061024900,"Census Tract 249, New York County, New York",43,712,178
1400000US36061025100,"Census Tract 251, New York County, New York",283,1907,395
1400000US36061025300,"Census Tract 253, New York County, New York",1450,8984,1580
1400000US36061025500,"Census Tract 255, New York County, New York",364,4807,646
1400000US36061025700,"Census Tract 257, New York County, New York",744,3359,362
1400000US36061025900,"Census Tract 259, New York County, New York",537,2716,196
1400000US36061026100,"Census Tract 261, New York County, New York",1633,8340,1410
1400000US36061026300,"Census Tract 263, New York County, New York",1237,6299,978
1400000US36061026500,"Census Tract 265, New York County, New York",667,5655,1055
1400000US36061026700,"Census Tract 267, New York County, New York",144,1593,92
1400000US36061026900,"Census Tract 269, New York County, New York",1265,6493,1414
1400000US36061027100,"Census Tract 271, New York County, New York",706,6595,1164
1400000US36061027300,"Census Tract 273, New York County, New York",1205,4628,980
1400000US36061027500,"Census Tract 275, New York County, New York",361,1824,664
1400000US36061027700,"Census Tract 277, New York County, New York",883,3355,1009
1400000US36061027900,"Census Tract 279, New York County, New York",1899,7989,1398
1400000US36061028100,"Census Tract 281, New York County, New York",311,2179,388
1400000US36061028300,"Census Tract 283, New York County, New York",1041,5070,1711
1400000US36061028500,"Census Tract 285, New York County, New York",1155,5578,1356
1400000US36061028700,"Census Tract 287, New York County, New York",290,2964,544
1400000US36061029100,"Census Tract 291, New York County, New York",1512,8546,1242
1400000US36061029300,"Census Tract 293, New York County, New York",1386,6094,1232
1400000US36061029500,"Census Tract 295, New York County, New York",671,5721,987
1400000US36061029700,"Census Tract 297, New York County, New York",0,0,0
1400000US36061029900,"Census Tract 299, New York County, New York",531,1998,784
1400000US36061030300,"Census Tract 303, New York County, New York",510,3061,583
1400000US36061030700,"Census Tract 307, New York County, New York",492,2813,539
1400000US36061030900,"Census Tract 309, New York County, New York",2089,6775,1557
1400000US36061031100,"Census Tract 311, New York County, New York",0,0,0
1400000US36061031703,"Census Tract 317.03, New York County, New York",1156,3975,270
1400000US36061031704,"Census Tract 317.04, New York County, New York",1099,7606,860
1400000US36061031900,"Census Tract 319, New York County, New York",0,0,0
1400000US36081000101,"Census Tract 1.01, Queens County, New York",588,3374,287
1400000US36081000102,"Census Tract 1.02, Queens County, New York",153,4109,88
1400000US36081000103,"Census Tract 1.03, Queens County, New York",0,0,0
1400000US36081000104,"Census Tract 1.04, Queens County, New York",12,138,63
1400000US36081000200,"Census Tract 2, Queens County, New York",325,1937,289
1400000US36081000400,"Census Tract 4, Queens County, New York",629,2693,470
1400000US36081000600,"Census Tract 6, Queens County, New York",876,2495,386
1400000US36081000701,"Census Tract 7.01, Queens County, New York",383,2039,89
1400000US36081000702,"Census Tract 7.02, Queens County, New York",123,2268,418
1400000US36081000800,"Census Tract 8, Queens County, New York",518,2043,342
1400000US36081001000,"Census Tract 10, Queens County, New York",882,2911,398
1400000US36081001200,"Census Tract 12, Queens County, New York",411,2295,630
1400000US36081001400,"Census Tract 14, Queens County, New York",541,2777,532
1400000US36081001600,"Census Tract 16, Queens County, New York",152,1741,377
1400000US36081001800,"Census Tract 18, Queens County, New York",357,1757,340
1400000US36081001901,"Census Tract 19.01, Queens County, New York",142,751,25
1400000US36081001902,"Census Tract 19.02, Queens County, New York",276,2991,26
1400000US36081001903,"Census Tract 19.03, Queens County, New York",113,1338,0
1400000US36081002000,"Census Tract 20, Queens County, New York",237,974,326
1400000US36081002200,"Census Tract 22, Queens County, New York",493,1463,180
1400000US36081002400,"Census Tract 24, Queens County, New York",220,1521,267
1400000US36081002500,"Census Tract 25, Queens County, New York",1141,4028,1051
1400000US36081002600,"Census Tract 26, Queens County, New York",316,1246,361
1400000US36081002800,"Census Tract 28, Queens County, New York",541,2274,428
1400000US36081003000,"Census Tract 30, Queens County, New York",200,1075,278
1400000US36081003100,"Census Tract 31, Queens County, New York",23,960,108
1400000US36081003200,"Census Tract 32, Queens County, New York",316,1113,191
1400000US36081003301,"Census Tract 33.01, Queens County, New York",7,2054,150
1400000US36081003302,"Census Tract 33.02, Queens County, New York",161,850,135
1400000US36081003400,"Census Tract 34, Queens County, New York",459,1682,274
1400000US36081003600,"Census Tract 36, Queens County, New York",444,2245,595
1400000US36081003700,"Census Tract 37, Queens County, New York",0,0,0
1400000US36081003800,"Census Tract 38, Queens County, New York",586,1615,350
1400000US36081003900,"Census Tract 39, Queens County, New York",216,994,132
1400000US36081004001,"Census Tract 40.01, Queens County, New York",349,1408,263
1400000US36081004002,"Census Tract 40.02, Queens County, New York",208,830,445
1400000US36081004200,"Census Tract 42, Queens County, New York",468,2652,494
1400000US36081004300,"Census Tract 43, Queens County, New York",299,1329,390
1400000US36081004401,"Census Tract 44.01, Queens County, New York",778,2420,354
1400000US36081004500,"Census Tract 45, Queens County, New York",257,1700,876
1400000US36081004700,"Census Tract 47, Queens County, New York",518,2296,514
1400000US36081005000,"Census Tract 50, Queens County, New York",0,0,0
1400000US36081005100,"Census Tract 51, Queens County, New York",266,1240,197
1400000US36081005200,"Census Tract 52, Queens County, New York",353,1940,260
1400000US36081005300,"Census Tract 53, Queens County, New York",404,3835,675
1400000US36081005400,"Census Tract 54, Queens County, New York",665,4274,642
1400000US36081005500,"Census Tract 55, Queens County, New York",97,752,150
1400000US36081005700,"Census Tract 57, Queens County, New York",389,3369,261
1400000US36081005800,"Census Tract 58, Queens County, New York",1163,3847,829
1400000US36081005900,"Census Tract 59, Queens County, New York",363,2569,546
1400000US36081006100,"Census Tract 61, Queens County, New York",480,4486,390
1400000US36081006201,"Census Tract 62.01, Queens County, New York",584,2955,2032
1400000US36081006202,"Census Tract 62.02, Queens County, New York",1041,3439,877
1400000US36081006300,"Census Tract 63, Queens County, New York",402,4786,444
1400000US36081006501,"Census Tract 65.01, Queens County, New York",124,2568,312
1400000US36081006502,"Census Tract 65.02, Queens County, New York",228,3021,393
1400000US36081006900,"Census Tract 69, Queens County, New York",183,2783,405
1400000US36081007100,"Census Tract 71, Queens County, New York",156,2558,416
1400000US36081007300,"Census Tract 73, Queens County, New York",184,3243,274
1400000US36081007500,"Census Tract 75, Queens County, New York",382,2598,888
1400000US36081007700,"Census Tract 77, Queens County, New York",214,1444,117
1400000US36081007900,"Census Tract 79, Queens County, New York",227,1720,558
1400000US36081008100,"Census Tract 81, Queens County, New York",145,937,42
1400000US36081008300,"Census Tract 83, Queens County, New York",261,1704,206
1400000US36081008500,"Census Tract 85, Queens County, New York",178,659,42
1400000US36081008600,"Census Tract 86, Queens County, New York",490,1806,372
1400000US36081008700,"Census Tract 87, Queens County, New York",499,2104,661
1400000US36081008800,"Census Tract 88, Queens County, New York",627,2393,347
1400000US36081009100,"Census Tract 91, Queens County, New York",58,1560,366
1400000US36081009400,"Census Tract 94, Queens County, New York",543,1646,342
1400000US36081009500,"Census Tract 95, Queens County, New York",231,1452,333
1400000US36081009600,"Census Tract 96, Queens County, New York",573,1795,759
1400000US36081009700,"Census Tract 97, Queens County, New York",289,2712,327
1400000US36081009800,"Census Tract 98, Queens County, New York",256,1779,407
1400000US36081009900,"Census Tract 99, Queens County, New York",0,0,0
1400000US36081010000,"Census Tract 100, Queens County, New York",348,2487,666
1400000US36081010100,"Census Tract 101, Queens County, New York",183,1651,416
1400000US36081010200,"Census Tract 102, Queens County, New York",367,1995,313
1400000US36081010300,"Census Tract 103, Queens County, New York",409,2844,717
1400000US36081010400,"Census Tract 104, Queens County, New York",307,2188,415
1400000US36081010500,"Census Tract 105, Queens County, New York",672,3210,607
1400000US36081010600,"Census Tract 106, Queens County, New York",379,2265,911
1400000US36081010701,"Census Tract 107.01, Queens County, New York",0,0,0
1400000US36081010800,"Census Tract 108, Queens County, New York",361,2176,457
1400000US36081011000,"Census Tract 110, Queens County, New York",474,1944,348
1400000US36081011100,"Census Tract 111, Queens County, New York",442,2210,412
1400000US36081011200,"Census Tract 112, Queens County, New York",215,1424,437
1400000US36081011300,"Census Tract 113, Queens County, New York",510,3248,447
1400000US36081011400,"Census Tract 114, Queens County, New York",263,736,291
1400000US36081011500,"Census Tract 115, Queens County, New York",89,1840,317
1400000US36081011600,"Census Tract 116, Queens County, New York",290,1411,192
1400000US36081011700,"Census Tract 117, Queens County, New York",185,2870,491
1400000US36081011800,"Census Tract 118, Queens County, New York",267,1819,182
1400000US36081011900,"Census Tract 119, Queens County, New York",106,1101,158
1400000US36081012000,"Census Tract 120, Queens County, New York",348,1704,261
1400000US36081012100,"Census Tract 121, Queens County, New York",207,1312,296
1400000US36081012200,"Census Tract 122, Queens County, New York",507,1852,411
1400000US36081012301,"Census Tract 123.01, Queens County, New York",408,2110,274
1400000US36081012400,"Census Tract 124, Queens County, New York",380,2039,349
1400000US36081012500,"Census Tract 125, Queens County, New York",124,1268,142
1400000US36081012601,"Census Tract 126.01, Queens County, New York",409,1840,160
1400000US36081012602,"Census Tract 126.02, Queens County, New York",558,1632,324
1400000US36081012800,"Census Tract 128, Queens County, New York",346,1392,330
1400000US36081013000,"Census Tract 130, Queens County, New York",215,1202,217
1400000US36081013200,"Census Tract 132, Queens County, New York",348,1351,316
1400000US36081013400,"Census Tract 134, Queens County, New York",635,2760,748
1400000US36081013500,"Census Tract 135, Queens County, New York",161,685,240
1400000US36081013600,"Census Tract 136, Queens County, New York",326,1151,259
1400000US36081013700,"Census Tract 137, Queens County, New York",120,1393,202
1400000US36081013800,"Census Tract 138, Queens County, New York",505,2458,445
1400000US36081014000,"Census Tract 140, Queens County, New York",931,2015,429
1400000US36081014100,"Census Tract 141, Queens County, New York",197,1331,104
1400000US36081014201,"Census Tract 142.01, Queens County, New York",904,3049,267
1400000US36081014202,"Census Tract 142.02, Queens County, New York",224,1724,316
